id,host_response_rate,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating
38779816,1,Pacific Beach,92109,Guesthouse,Entire home/apt,5,1,2,6,89,13,94
30742984,1,North Park,92104,Guesthouse,Entire home/apt,3,1,1,1,84,29,94
36596458,0.99,Roseville/Fleet Ridge,92106,Guest suite,Entire home/apt,2,1,1,1,90,40,99
40210797,0.97,Park West,92101,Townhouse,Entire home/apt,6,3.5,3,4,595,1,100
25165776,1,Pacific Beach,92109,Cottage,Entire home/apt,6,1,1,1,139,42,98
20217267,0.94,East Village,92101,Townhouse,Entire home/apt,8,3,2,5,751,18,98
9369334,0.99,Sunset Cliffs,92107,House,Entire home/apt,8,2,3,7,559,9,97
35941322,1,East Village,92101,Apartment,Entire home/apt,6,2,2,2,275,43,98
38518646,1,Hillcrest,92103,Apartment,Private room,2,1,1,1,44,3,100
39031981,0.98,Mission Hill,92103,Apartment,Entire home/apt,3,1,1,2,134,1,80
26712000,1,Golden Hill,92102,Apartment,Entire home/apt,4,1.5,2,2,134,94,95
21985745,1,Rolando,92115,House,Entire home/apt,6,1,2,3,150,141,99
31171913,1,Mira Mesa,92126,House,Private room,2,1,1,1,30,23,97
19722002,1,North Park,92104,House,Entire home/apt,4,1,1,1,95,195,98
26032662,1,University City,92122,House,Private room,2,1,1,1,75,57,99
26945451,1,Roseville/Fleet Ridge,92106,Apartment,Entire home/apt,2,1,1,1,67,7,94
25632896,0.99,Sherman Heights,92102,Apartment,Private room,2,1,1,1,59,89,88
24781754,1,La Playa,92106,House,Entire home/apt,5,1,2,2,150,10,100
24280795,1,Serra Mesa,92123,House,Private room,3,1,1,1,75,44,100
29764582,0.99,Cortez,92101,Apartment,Entire home/apt,2,1,1,0,137,47,97
34016369,1,Mira Mesa,92126,House,Private room,1,1,1,1,40,5,100
13617732,1,Black Mountain Ranch,92127,Bungalow,Entire home/apt,1,1,1,1,75,3,93
2297522,1,Mission Beach,92109,Apartment,Entire home/apt,8,2,3,3,815,3,87
36275377,1,Carmel Valley,92130,Townhouse,Entire home/apt,4,2.5,2,3,130,16,96
17207325,1,University Heights,92116,Bungalow,Entire home/apt,2,1,1,1,79,91,92
17541330,1,Pacific Beach,92109,Condominium,Entire home/apt,4,2.5,2,2,200,7,100
36533613,1,La Jolla,92037,Apartment,Entire home/apt,2,1,1,1,170,2,100
35515282,1,Pacific Beach,92109,House,Entire home/apt,6,1,3,4,389,22,98
10392245,1,Mission Beach,92109,Townhouse,Entire home/apt,6,1,2,4,180,52,87
21427034,1,Midtown,92103,Apartment,Entire home/apt,4,1,1,2,79,138,97
3069723,1,Rancho Penasquitos,92129,House,Entire home/apt,8,3,4,5,379,41,94
22152843,0.99,East Village,92101,Apartment,Entire home/apt,8,2,3,6,299,127,86
13868940,1,University Heights,92104,House,Entire home/apt,8,2,3,3,160,159,98
37598225,1,Midtown,92103,Guesthouse,Entire home/apt,2,1,1,1,87,10,100
30400493,1,La Jolla,92037,Villa,Private room,3,1,1,2,88,60,98
34548876,1,East Village,92101,Condominium,Entire home/apt,8,1.5,2,2,253,67,91
23666409,0.97,Core-Columbia,92101,Apartment,Entire home/apt,8,1,1,3,185,65,94
25681761,1,Pacific Beach,92109,Apartment,Entire home/apt,4,1,1,1,165,95,99
6493489,1,Pacific Beach,92109,Apartment,Entire home/apt,5,2,2,2,200,87,96
5143984,0.97,Bay Park,92117,House,Entire home/apt,8,2,4,5,199,143,97
24180452,1,Carmel Valley,92130,House,Entire home/apt,6,2.5,3,3,300,3,93
12584570,1,University City,92122,Apartment,Private room,2,1,1,1,58,61,96
32446441,1,Mission Beach,92109,Condominium,Entire home/apt,6,1,2,3,999,37,99
33352033,0.5,La Jolla,92037,Aparthotel,Entire home/apt,2,1,1,2,165,1,80
33856899,1,North Park,92116,Townhouse,Entire home/apt,4,1.5,1,3,105,17,95
15549617,0.98,Mission Beach,92109,Cottage,Entire home/apt,4,1,2,4,184,37,88
38677815,1,Paradise Hills,92139,House,Private room,1,1,1,1,35,6,100
38822611,1,Mission Beach,92109,House,Entire home/apt,8,2,3,3,250,2,80
14920440,0.86,Carmel Valley,92130,House,Private room,1,1,1,1,50,12,95
21188810,1,Mission Beach,92109,House,Entire home/apt,11,2,5,7,450,16,100
33615474,1,Morena,92110,Apartment,Entire home/apt,5,1,2,3,95,56,96
25983472,1,Point Loma Heights,92110,Apartment,Private room,2,1,1,0,99,13,98
14552725,0.56,Mission Beach,92109,Apartment,Entire home/apt,4,1,2,3,400,23,97
4108812,1,La Jolla,92037,Villa,Private room,2,1,1,2,120,27,98
24122144,1,University City,92122,Villa,Private room,7,3,2,4,75,37,95
39128343,0.98,East Village,92101,Apartment,Entire home/apt,2,1,0,1,80,1,100
14748610,1,East Village,92101,Apartment,Entire home/apt,4,1,1,2,78,110,92
13301488,1,Mira Mesa,92126,House,Private room,2,1,1,1,60,37,92
1743101,1,Sherman Heights,92102,Apartment,Entire home/apt,5,1,1,2,139,101,93
32672508,1,East Village,92101,Apartment,Entire home/apt,4,1,1,1,179,65,99
33944449,1,Pacific Beach,92109,Bungalow,Entire home/apt,4,1,2,2,179,19,100
4146032,1,Tierrasanta,92111,Guest suite,Entire home/apt,2,1,1,1,62,142,98
17879510,0.99,Ocean Beach,92107,Condominium,Entire home/apt,6,1,2,5,492,16,87
15856587,1,Mission Beach,92109,Cottage,Entire home/apt,4,1,1,2,140,21,98
2385601,1,Mission Beach,92109,Apartment,Entire home/apt,7,3,3,3,500,6,97
19491111,1,Barrio Logan,92113,Townhouse,Entire home/apt,8,1,3,3,300,129,87
8312088,0.8,Clairemont Mesa East,92111,House,Private room,2,1,1,1,50,42,96
24598848,1,Park West,92103,Apartment,Private room,2,1,1,1,55,2,100
18545435,1,Morena,92110,House,Private room,5,1,1,3,70,112,95
7217656,1,South Park,92104,Bungalow,Private room,2,0.5,1,1,50,380,95
22602666,1,Point Loma Heights,92110,Apartment,Entire home/apt,11,2,3,3,199,78,93
31930625,1,Mission Beach,92109,Townhouse,Entire home/apt,16,3,3,11,999,5,100
21240467,1,Bay Ho,92117,Bungalow,Private room,2,1,1,1,60,61,98
38693915,0.98,East Village,92101,Apartment,Entire home/apt,4,1,1,2,168,4,100
9279264,1,Old Town,92110,Guesthouse,Entire home/apt,2,1,0,1,75,188,98
15100808,0.93,Gaslamp,92101,Other,Private room,2,0,1,1,99,14,80
14491212,0.98,University City,92037,Condominium,Entire home/apt,4,1,1,1,160,140,93
13579579,1,Ocean Beach,92107,Apartment,Entire home/apt,2,1,1,3,129,27,99
15410338,1,Pacific Beach,92109,Guest suite,Entire home/apt,6,1,0,2,146,254,97
41325185,1,North Park,92104,House,Entire home/apt,4,1,2,2,199,2,100
22774305,1,Gaslamp,92101,Apartment,Entire home/apt,6,1,1,1,158,164,95
7888241,1,Pacific Beach,92109,House,Entire home/apt,8,3,4,5,389,139,100
29880858,1,Rancho Bernardo,92128,House,Entire home/apt,8,2,4,4,450,9,100
15549621,0.98,Mission Beach,92109,Condominium,Entire home/apt,6,1,2,3,224,13,83
26564120,1,University Heights,92103,Townhouse,Entire home/apt,8,3.5,3,4,169,92,98
13393626,1,Gaslamp,92101,Loft,Entire home/apt,5,1,1,3,185,296,95
20770199,1,Ocean Beach,92107,Condominium,Entire home/apt,4,2,2,2,300,25,97
15630984,1,Mission Beach,92109,House,Entire home/apt,8,3,3,4,400,14,87
14858330,0.97,La Jolla,92037,House,Entire home/apt,4,1,1,1,295,12,97
31925862,1,Core-Columbia,92101,Apartment,Entire home/apt,6,2,2,2,275,32,99
28126309,1,Rancho Penasquitos,92129,House,Private room,2,1,1,1,45,26,97
30792774,0.97,Park West,92101,Boutique hotel,Private room,2,1,0,1,90,45,97
36032817,1,Carmel Valley,92130,Apartment,Private room,2,1,1,2,49,3,73
28083176,1,Ocean Beach,92107,House,Entire home/apt,9,2,3,4,310,33,95
21453384,1,Loma Portal,92110,Guesthouse,Entire home/apt,6,1,0,4,169,26,98
3908358,0.6,Carmel Valley,92130,House,Entire home/apt,8,2.5,3,3,450,1,100
17015726,0.8,Azalea/Hollywood Park,92105,Bungalow,Entire home/apt,4,1,2,2,75,83,97
15549663,0.98,La Jolla,92037,House,Entire home/apt,8,2.5,3,5,477,23,96
23088114,1,Mission Beach,92109,House,Entire home/apt,8,2,2,4,250,6,97
3301232,1,Mission Beach,92109,House,Entire home/apt,4,1,1,1,115,32,94
28879813,0.99,Marina,92101,Apartment,Entire home/apt,2,1,1,1,159,1,100
16299955,1,Mission Beach,92109,House,Entire home/apt,16,4,5,6,550,6,97
34709025,0.99,Pacific Beach,92109,Apartment,Entire home/apt,6,3,3,3,219,8,95
4796400,1,University Heights,92103,House,Entire home/apt,14,3,4,7,579,20,97
26987768,1,La Jolla,92037,Guesthouse,Entire home/apt,2,1,1,1,150,9,98
11589659,1,Midtown,92103,House,Entire home/apt,4,2,2,2,220,33,95
33561680,0.96,Core-Columbia,92101,Apartment,Entire home/apt,8,2,2,3,183,23,70
26200082,1,North Clairemont,92117,House,Entire home/apt,14,3,4,5,375,99,100
17701345,1,College East,92115,Apartment,Entire home/apt,3,1,1,1,150,51,94
16832249,1,Hillcrest,92103,Bungalow,Entire home/apt,4,1,1,2,140,135,100
292285,1,Point Loma Heights,92107,Condominium,Entire home/apt,4,2,2,2,95,46,91
167022,1,Pacific Beach,92109,House,Private room,2,1,1,1,50,203,94
38362994,1,Pacific Beach,92109,Condominium,Entire home/apt,4,2,2,2,150,6,80
29189064,1,Fairmont Village,92105,Guesthouse,Entire home/apt,2,1,1,1,76,34,95
23308947,1,Mission Valley East,92108,Apartment,Private room,2,1,1,1,51,59,98
23488218,1,Hillcrest,92103,Guest suite,Entire home/apt,7,2,3,3,175,86,99
18507068,0.97,East Village,92101,Apartment,Entire home/apt,9,1.5,2,2,230,96,94
17908902,1,Golden Hill,92102,Townhouse,Entire home/apt,6,2,2,3,300,2,100
12955330,1,Pacific Beach,92109,Guesthouse,Entire home/apt,4,1,2,4,109,75,98
38071736,1,Mission Beach,92109,Cottage,Entire home/apt,6,1,2,3,220,2,90
9111816,1,Mission Beach,92109,Condominium,Entire home/apt,8,2,2,4,325,50,94
4429558,1,Park West,92101,Guest suite,Entire home/apt,8,1,4,4,449,29,94
808630,0.78,Pacific Beach,92109,Apartment,Private room,2,2,2,2,27,4,75
38905033,0.94,Park West,92101,Apartment,Entire home/apt,4,1,2,2,337,1,20
4874770,0.92,Pacific Beach,92109,House,Entire home/apt,10,3.5,4,4,1412,47,97
12816284,1,Talmadge,92115,Apartment,Entire home/apt,4,1,1,2,90,47,93
24044865,1,North Park,92104,Apartment,Entire home/apt,6,1,2,3,109,76,96
36800932,1,Del Mar Heights,92014,House,Entire home/apt,4,1,2,3,175,14,100
40445184,1,Park West,92103,House,Entire home/apt,8,1,2,5,95,8,98
12919481,1,Mission Beach,92109,Apartment,Private room,1,1,1,1,59,139,98
7578201,0.99,Pacific Beach,92109,Condominium,Entire home/apt,4,1,1,3,361,13,94
38699994,0.9,Swan Canyon,92105,Bungalow,Entire home/apt,4,1,2,3,90,6,83
17781051,1,North Clairemont,92117,House,Entire home/apt,6,2,3,3,135,124,96
26503811,1,North Park,92116,House,Entire home/apt,4,1,2,2,115,52,96
37866535,1,Gaslamp,92101,Condominium,Entire home/apt,4,1,0,1,175,1,100
4112462,1,University Heights,92104,Apartment,Private room,2,1.5,1,2,39,7,94
29821141,1,Serra Mesa,92123,Guest suite,Entire home/apt,4,1,1,2,89,102,99
31068319,1,Mission Beach,92109,Condominium,Entire home/apt,4,1,1,2,99,110,98
14372815,0.97,Mission Beach,92109,House,Entire home/apt,6,2,2,2,300,8,100
12891976,1,Mission Beach,92109,Townhouse,Entire home/apt,9,2,3,6,325,17,89
31760092,1,Ocean Beach,92107,Apartment,Entire home/apt,4,1,1,2,111,44,92
32966226,1,Mira Mesa,92126,House,Private room,2,1,1,1,22,50,96
798099,0.78,Pacific Beach,92109,Apartment,Private room,2,1,1,2,40,18,89
19844448,1,Grant Hill,92102,Guesthouse,Entire home/apt,5,1,2,2,95,80,94
16454392,1,East Village,92101,Townhouse,Entire home/apt,7,2.5,2,4,249,135,99
15916884,1,Morena,92111,Townhouse,Private room,2,1,1,1,39,21,94
25167241,1,Ocean Beach,92107,House,Entire home/apt,4,1,1,1,140,82,99
28839536,0.8,Mission Beach,92109,House,Entire home/apt,7,2,3,3,500,33,99
27088790,1,Park West,92101,Bungalow,Entire home/apt,5,1,1,2,169,33,96
7387117,0.97,Mission Beach,92109,House,Entire home/apt,12,2,4,8,328,33,91
22990330,0.94,Gaslamp,92101,Apartment,Entire home/apt,5,1,1,3,200,28,96
20089241,0.99,East Village,92101,Apartment,Entire home/apt,3,1,1,1,150,13,92
12004148,1,La Jolla,92037,Condominium,Entire home/apt,2,1,1,1,84,10,96
12796736,1,Allied Gardens,92120,House,Entire home/apt,8,2.5,4,3,250,6,93
34093253,1,Ocean Beach,92107,Apartment,Entire home/apt,2,1,0,1,149,37,98
37773813,1,Mission Bay Park,92109,Condominium,Entire home/apt,3,1,1,1,77,1,100
25939095,0.97,Core-Columbia,92101,Apartment,Entire home/apt,10,2,1,4,250,54,97
29309445,1,East Village,92101,Apartment,Entire home/apt,6,2,2,3,249,24,93
38046572,0.97,Mission Beach,92109,Condominium,Entire home/apt,8,2,3,4,695,1,100
12813356,1,La Jolla,92037,Other,Entire home/apt,2,1,1,1,150,112,96
32018626,1,Grant Hill,92102,Apartment,Entire home/apt,4,1,0,1,129,36,96
1374498,1,Kensington,92116,Bungalow,Entire home/apt,5,1,2,2,135,114,97
36909708,1,La Jolla,92037,Apartment,Entire home/apt,5,1,2,2,389,1,100
35614375,1,Mission Beach,92109,House,Entire home/apt,6,1,2,4,275,2,100
2320908,0.7,Park West,92103,Condominium,Entire home/apt,8,1,2,0,279,2,100
39195502,1,Adams North,92116,Guest suite,Entire home/apt,4,1,1,2,65,1,100
37993862,0.9,North Park,92116,Guest suite,Entire home/apt,4,1,1,2,75,12,80
34311743,1,La Jolla,92037,House,Entire home/apt,7,2,3,3,454,3,87
18669899,1,Mission Beach,92109,Condominium,Entire home/apt,8,2,3,6,400,40,96
16933140,1,Golden Hill,92102,House,Entire home/apt,6,1,2,2,134,130,95
31849885,1,East Village,92101,Apartment,Entire home/apt,4,1,1,2,99,19,97
38212259,1,Point Loma Heights,92107,Townhouse,Private room,2,1.5,1,1,75,1,100
24561458,1,Little Italy,92101,Apartment,Entire home/apt,2,1,0,1,119,126,98
31796511,1,Normal Heights,92116,House,Entire home/apt,7,2,3,3,130,65,99
25228481,1,La Jolla,92037,Guesthouse,Entire home/apt,3,2,1,1,243,35,99
11903828,0.98,Park West,92103,Condominium,Entire home/apt,4,1,0,2,141,1,100
19924995,0.98,East Village,92101,Apartment,Entire home/apt,2,1,1,1,132,26,92
980392,1,Pacific Beach,92109,Apartment,Entire home/apt,6,2,2,3,358,7,100
24993262,0.98,Wooded Area,92106,House,Entire home/apt,12,4,5,5,799,62,96
26063818,1,Teralta West,92105,House,Entire home/apt,5,1,2,3,89,23,91
34601693,1,Golden Hill,92102,House,Entire home/apt,4,1,2,3,399,6,90
31475153,1,Point Loma Heights,92106,Cottage,Entire home/apt,2,1,0,1,75,57,98
19894929,1,Midtown,92103,Apartment,Private room,2,1,1,1,150,28,99
12056220,1,La Jolla,92037,Villa,Entire home/apt,9,5,4,5,995,1,100
40330085,1,Normal Heights,92116,Guest suite,Entire home/apt,2,1,1,1,66,3,100
39820432,1,University City,92122,Condominium,Private room,3,1,1,1,119,1,100
34038378,1,Ocean Beach,92107,Apartment,Private room,2,1,1,1,69,23,94
33092927,0.5,University City,92122,Apartment,Private room,2,1,1,1,88,10,86
21492105,0.96,Sherman Heights,92102,Guest suite,Entire home/apt,4,1,0,2,99,139,98
36210024,0.9,East Village,92101,Boutique hotel,Private room,4,1,1,2,179,1,100
40585839,1,Carmel Mountain,92128,House,Entire home/apt,8,2,2,4,110,3,100
38871887,1,Logan Heights,92113,House,Entire home/apt,16,2,4,9,159,23,97
691132,1,Pacific Beach,92109,Bungalow,Entire home/apt,12,3,5,5,465,7,89
27700783,1,Little Italy,92101,Bungalow,Entire home/apt,4,1,2,2,149,68,99
21105851,1,Pacific Beach,92109,Apartment,Entire home/apt,5,1,1,2,125,112,96
13371935,1,North Clairemont,92117,House,Entire home/apt,6,2,3,4,199,48,98
36229723,1,Lake Murray,92119,House,Entire home/apt,10,2,4,6,140,23,94
19910888,1,Pacific Beach,92109,Guesthouse,Entire home/apt,3,1,0,1,100,48,89
16124175,0.99,Hillcrest,92103,Cottage,Entire home/apt,4,1,1,2,72,152,85
36852709,0.67,Pacific Beach,92109,Apartment,Entire home/apt,5,2,2,3,149,1,100
33189866,1,La Jolla,92037,Apartment,Entire home/apt,4,1,1,2,185,15,99
2187566,1,Mira Mesa,92126,House,Private room,2,1,1,1,49,4,90
20136538,1,North Park,92104,House,Private room,2,1,1,1,88,95,97
16871957,0.96,Mission Beach,92109,Townhouse,Entire home/apt,8,2,3,5,1177,11,96
38601823,1,Little Italy,92101,Loft,Entire home/apt,4,1,1,2,350,13,97
6170101,1,North Park,92104,Guest suite,Entire home/apt,2,1,0,1,75,430,98
31601420,1,Pacific Beach,92109,House,Entire home/apt,10,4,4,4,1000,8,100
35426360,1,Mission Beach,92109,House,Entire home/apt,16,3,5,8,742,2,80
23788199,1,Pacific Beach,92109,Townhouse,Entire home/apt,5,1,2,2,149,86,97
18304957,1,Cortez,92101,Apartment,Entire home/apt,4,1,2,2,199,18,98
21708368,1,Pacific Beach,92109,Condominium,Entire home/apt,6,2,2,3,154,37,96
39338282,1,Pacific Beach,92109,House,Entire home/apt,5,1,2,2,182,1,100
23398405,1,Park West,92101,Apartment,Entire home/apt,2,1,1,1,89,96,91
24444751,1,Ocean Beach,92107,Apartment,Entire home/apt,4,1,1,2,110,111,92
40945507,0.98,Marina,92101,Apartment,Entire home/apt,3,1,0,1,99,1,40
1508327,1,Mission Beach,92109,Cottage,Entire home/apt,5,1.5,1,2,205,10,90
32743680,1,Miramar Ranch North,92131,House,Private room,2,1,1,1,90,11,100
39321130,1,East Village,92101,Loft,Entire home/apt,6,1,1,1,147,7,97
21200856,1,Lake Murray,92071,Townhouse,Entire home/apt,5,3.5,3,4,120,5,100
13297590,1,Mission Beach,92109,Apartment,Entire home/apt,6,1,2,3,300,32,94
39112289,0.98,Mission Beach,92109,Apartment,Entire home/apt,6,1,2,3,167,5,88
35848700,1,La Jolla,92037,Condominium,Entire home/apt,6,1,1,1,180,3,90
37636871,1,Del Cerro,92120,House,Entire home/apt,8,2,4,4,450,10,100
39463228,1,College East,92115,Condominium,Private room,3,1,1,1,50,3,100
41322713,1,Sorrento Valley,92121,Townhouse,Private room,2,1,1,1,85,1,100
27992044,0.92,Broadway Heights,91945,Tiny house,Entire home/apt,2,1,1,2,65,65,98
38382596,0.88,Pacific Beach,92109,Apartment,Entire home/apt,3,1,1,1,115,1,40
2343071,1,University Heights,92104,Condominium,Private room,2,1,1,1,80,51,97
34284922,1,Allied Gardens,92120,House,Private room,2,1,1,1,40,14,96
33399330,0.92,Marina,92101,Apartment,Entire home/apt,2,1,0,1,150,42,94
30010963,1,Pacific Beach,92109,House,Entire home/apt,6,1,2,3,284,17,95
3369288,1,Golden Hill,92102,House,Private room,1,1,1,1,125,13,100
26167194,1,Park West,92101,House,Entire home/apt,4,1,1,2,55,40,76
34014399,1,Carmel Valley,92130,House,Entire home/apt,10,4.5,5,8,350,5,92
34911887,0.67,Little Italy,92101,Apartment,Entire home/apt,5,2,2,2,250,7,100
23806380,0.97,Mission Beach,92109,House,Entire home/apt,6,2.5,3,3,650,3,93
21202618,0.94,Cherokee Point,92104,Guesthouse,Entire home/apt,2,1,0,1,79,97,98
6920280,1,Hillcrest,92103,Apartment,Entire home/apt,3,1,1,3,110,210,99
22676133,1,Mission Beach,92109,Apartment,Entire home/apt,10,2,4,4,420,12,93
17194493,1,University City,92121,Condominium,Private room,1,1,1,1,40,12,100
11941798,1,Mission Beach,92109,House,Entire home/apt,10,3,4,6,667,15,99
13729947,1,South Park,92104,House,Private room,2,1,1,1,70,55,100
16555497,1,Grantville,92108,Townhouse,Entire home/apt,6,1.5,3,3,185,21,94
29212064,1,La Jolla,92037,House,Entire home/apt,8,3,4,4,695,26,99
21606304,0.98,Sherman Heights,92102,Apartment,Entire home/apt,2,1,1,2,84,100,98
26960503,0,Morena,92110,Condominium,Private room,2,1,1,1,85,24,95
40092589,1,Logan Heights,92113,House,Entire home/apt,8,3,4,6,449,3,87
28496098,1,Sherman Heights,92102,House,Private room,2,1,1,1,45,56,97
25318020,1,Pacific Beach,92109,Condominium,Entire home/apt,6,3,3,6,155,24,100
23060416,0.99,Cortez,92101,Apartment,Entire home/apt,2,1,1,1,119,68,97
2214453,1,Mission Beach,92109,Apartment,Entire home/apt,4,1,1,1,150,28,100
36566573,1,Oak Park,92115,House,Private room,2,1,1,1,70,6,100
23210457,1,East Village,92101,Loft,Entire home/apt,4,1,1,1,135,91,98
20051206,1,Hillcrest,92103,Apartment,Entire home/apt,3,1,2,2,79,68,95
27548291,1,South Park,92104,Loft,Entire home/apt,3,1,1,1,111,51,98
14760589,1,Mission Beach,92109,Apartment,Entire home/apt,2,1,0,1,102,82,96
75668,0.73,North Park,92104,Condominium,Private room,2,1,1,1,45,191,97
5954430,1,Pacific Beach,92109,Apartment,Entire home/apt,6,3,4,3,550,39,96
14122163,1,North Park,92104,House,Entire home/apt,4,1,1,3,125,21,100
31495022,1,Mira Mesa,92126,House,Private room,2,1,1,1,49,7,100
35495846,1,Ocean Beach,92107,Cottage,Entire home/apt,5,1,1,3,167,39,99
32428289,1,La Jolla,92037,Guesthouse,Entire home/apt,3,1,0,1,100,101,99
27803399,1,San Carlos,92119,House,Entire home/apt,8,2,4,4,300,134,99
37401643,0.88,Midway District,92101,Boat,Entire home/apt,3,1,1,2,140,16,96
30407595,0.9,Pacific Beach,92109,Condominium,Private room,4,1,1,1,75,27,99
10103150,1,Mission Beach,92109,Apartment,Entire home/apt,4,1,1,1,109,236,92
8956569,1,Fairmont Park,92105,House,Entire home/apt,9,1,3,3,225,209,97
2124940,1,Pacific Beach,92109,Apartment,Entire home/apt,3,1,1,1,1000,5,75
13541572,1,Kensington,92116,Guest suite,Entire home/apt,3,1,1,2,89,242,99
36887643,1,Mission Beach,92109,Condominium,Entire home/apt,6,2,2,3,95,1,20
31360577,1,Pacific Beach,92109,Cottage,Entire home/apt,6,2,2,3,198,45,100
26956362,1,Horton Plaza,92101,Condominium,Entire home/apt,4,1,1,1,359,11,98
7957770,1,Little Italy,92101,Loft,Entire home/apt,2,1,1,1,109,172,99
6325180,1,Pacific Beach,92109,Townhouse,Entire home/apt,8,2,3,5,225,124,96
9960901,1,Mountain View,92113,Townhouse,Private room,4,1.5,1,1,59,58,99
2283584,1,North Park,92104,House,Private room,2,1,1,1,50,148,97
19299154,0.98,North Park,92104,Townhouse,Entire home/apt,16,2,3,7,350,41,94
